"","MONTH","WKDY_IM","HOUR_IM","REL_ROAD","LGTCON_IM","WEATHR_IM","VTRAFWAY","VSURCOND","VTRAFCON","SPEEDREL","PCRASH1_IM","PBSEX","PBCWALK","PBSWALK","PEDPOS","MOTMAN","PEDCGP","MDRDSTRD","DRIMPAIR","MVISOBSC","MTM_CRSH","NMIMPAIR","MPR_ACT","INJ_SEV","PBAGE","BDYcats","SPcats","LIMcats"
"12848","spring","wkday","nightEarly","offRoad","darkLgt","clear","twoWayNoDivide","dry","physSign","yes","14","female","0","0","nonTraffic","unk","800","yes","yes","no","0","notImpair","14","FALSE","31_45","utility","unk","35"
"12849","spring","wkday","nightEarly","offRoad","darkLgt","clear","twoWayNoDivide","dry","physSign","yes","14","female","0","0","nonTraffic","unk","800","yes","yes","no","0","notImpair","14","FALSE","0_15","utility","unk","35"
"12850","spring","wkday","nightEarly","offRoad","darkLgt","clear","twoWayNoDivide","dry","physSign","yes","14","female","0","0","nonTraffic","unk","800","yes","yes","no","0","notImpair","14","FALSE","61_75","utility","unk","35"
"12851","spring","wkday","nightEarly","offRoad","darkLgt","clear","twoWayNoDivide","dry","physSign","yes","14","female","0","0","nonTraffic","unk","800","yes","yes","no","0","notImpair","14","FALSE","31_45","utility","unk","35"
"12852","spring","wkday","nightEarly","offRoad","darkLgt","clear","twoWayNoDivide","dry","physSign","yes","14","male","0","0","nonTraffic","unk","800","yes","yes","no","0","notImpair","14","FALSE","46_60","utility","unk","35"
"12853","spring","wkday","nightEarly","offRoad","darkLgt","clear","twoWayNoDivide","dry","physSign","yes","14","female","0","0","nonTraffic","unk","800","yes","yes","no","0","notImpair","14","FALSE","61_75","utility","unk","35"
"12854","spring","sun","aftern","onRoad","day","clear","twoWayNoDivide","dry","lightSignal","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","TRUE","31_45","lightTruck","unk","unk"
"12855","spring","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","11","female","0","0","lane","left","990","no","no","no","2","notImpair","12","FALSE","31_45","utility","unk","35"
"12857","spring","fri","aftern","onRoad","day","cloud","unk","dry","lightSignal","no","10","female","1","0","crossWalk","right","790","no","no","yes","0","notImpair","3","FALSE","31_45","lightTruck","unk","unk"
"12858","spring","fri","aftern","onRoad","day","cloud","unk","dry","lightSignal","no","10","female","1","0","crossWalk","right","790","no","no","yes","0","notImpair","3","FALSE","0_15","lightTruck","unk","unk"
"12859","spring","fri","aftern","onRoad","day","cloud","unk","dry","lightSignal","no","10","female","1","0","crossWalk","right","790","no","no","yes","0","notImpair","3","FALSE","0_15","lightTruck","unk","unk"
"12860","spring","wkday","aftern","onRoad","day","clear","unk","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","FALSE","61_75","auto","unk","unk"
"12861","spring","wkday","aftern","onRoad","day","clear","unk","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","12","notImpair","3","FALSE","61_75","auto","unk","unk"
"12863","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","lightSignal","no","1","female","1","0","crossWalk","straight","750","no","no","no","0","notImpair","3","FALSE","31_45","auto","30_35","40"
"12864","spring","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","740","no","no","yes","1","notImpair","3","FALSE","0_15","auto","unk","25"
"12865","spring","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","740","no","no","yes","2","notImpair","3","FALSE","0_15","auto","unk","25"
"12866","summ","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","physSign","no","10","female","0","0","crossWalk","right","790","yes","no","no","0","notImpair","3","FALSE","61_75","auto","0_5","25"
"12867","summ","wkday","morn","onRoad","day","clear","twoWayDivide","dry","none","no","11","female","0","1","shoulder","unk","460","no","no","no","0","notImpair","3","FALSE","16_30","auto","0_5","unk"
"12869","spring","fri","morn","onRoad","day","clear","twoWayNoDivide","dry","physSign","no","1","female","0","0","unk","unk","800","no","no","no","0","notImpair","99","FALSE","0_15","auto","20_25","25"
"12871","spring","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","lightSignal","no","11","male","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","46_60","auto","unk","unk"
"12873","spring","sun","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","11","notImpair","5","FALSE","61_75","heavyTruck","10_15","15"
"12874","spring","wkday","aftern","offRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","0","shoulder","unk","990","no","no","no","0","notImpair","12","FALSE","61_75","heavyTruck","20_25","35"
"12875","spring","wkday","aftern","offRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","0","shoulder","unk","990","no","no","no","0","notImpair","9","FALSE","61_75","heavyTruck","20_25","35"
"12876","spring","wkday","morn","onRoad","day","clear","nonTraffic","unk","none","unk","unk","female","0","0","shoulder","unk","990","no","no","no","0","notImpair","14","FALSE","61_75","auto","unk","none"
"12877","wint","wkday","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","400","no","no","yes","19","notImpair","5","TRUE","16_30","auto","unk","unk"
"12878","wint","wkday","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","400","no","no","yes","2","notImpair","5","FALSE","16_30","auto","unk","unk"
"12879","wint","wkday","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","400","no","no","yes","4","notImpair","5","FALSE","16_30","auto","unk","unk"
"12880","wint","wkday","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","400","no","no","yes","19","notImpair","5","FALSE","16_30","auto","unk","unk"
"12881","wint","wkday","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","400","no","no","yes","0","notImpair","5","TRUE","16_30","auto","unk","unk"
"12882","wint","wkday","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","400","no","no","yes","2","notImpair","5","TRUE","16_30","auto","unk","unk"
"12883","wint","wkday","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","400","no","no","yes","0","notImpair","5","FALSE","16_30","auto","unk","unk"
"12884","wint","wkday","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","400","no","no","yes","4","notImpair","5","TRUE","16_30","auto","unk","unk"
"12886","summ","wkday","nightEarly","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","1","lane","unk","750","no","no","no","2","notImpair","3","TRUE","31_45","auto","30_35","40"
"12887","summ","wkday","nightEarly","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","1","lane","unk","750","no","no","no","12","notImpair","3","TRUE","31_45","auto","30_35","40"
"12888","summ","wkday","morn","onRoad","day","clear","twoWayDivide","dry","none","no","1","female","0","1","lane","unk","990","no","no","no","0","notImpair","3","FALSE","61_75","heavyTruck","unk","40"
"12890","spring","sat","nightEarly","onRoad","dawnDusk","clear","twoWayDivide","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","2","notImpair","3","TRUE","16_30","utility","35_40","45"
"12891","spring","sat","nightEarly","onRoad","dawnDusk","clear","twoWayDivide","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","12","notImpair","3","TRUE","16_30","utility","35_40","45"
"12892","wint","wkday","nightEarly","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","unk","unk","female","0","0","lane","unk","350","no","no","no","4","notImpair","11","FALSE","31_45","auto","0_5","45"
"12900","wint","wkday","nightEarly","onRoad","darkUnkLgt","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","6","notImpair","3","FALSE","16_30","vanLight","15_20","35"
"12901","wint","wkday","nightEarly","onRoad","darkUnkLgt","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","12","notImpair","3","FALSE","16_30","vanLight","15_20","35"
"12902","wint","wkday","nightEarly","onRoad","darkUnkLgt","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","19","notImpair","3","FALSE","0_15","vanLight","15_20","35"
"12903","wint","wkday","nightEarly","onRoad","darkUnkLgt","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","19","notImpair","3","FALSE","16_30","vanLight","15_20","35"
"12904","wint","wkday","nightEarly","onRoad","darkUnkLgt","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","12","notImpair","3","FALSE","0_15","vanLight","15_20","35"
"12905","wint","wkday","nightEarly","onRoad","darkUnkLgt","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","2","notImpair","3","FALSE","0_15","vanLight","15_20","35"
"12906","wint","wkday","nightEarly","onRoad","darkUnkLgt","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","2","notImpair","3","FALSE","16_30","vanLight","15_20","35"
"12907","wint","wkday","nightEarly","onRoad","darkUnkLgt","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","6","notImpair","3","FALSE","0_15","vanLight","15_20","35"
"12908","wint","wkday","nightEarly","onRoad","darkNotLgt","clear","twoWayDivide","dry","unk","no","1","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","FALSE","31_45","auto","40_55","45"
"12909","wint","wkday","nightEarly","onRoad","darkNotLgt","clear","twoWayDivide","dry","unk","no","1","male","0","0","lane","unk","750","no","no","no","12","notImpair","3","FALSE","31_45","auto","40_55","45"
"12911","spring","wkday","nightEarly","onRoad","darkNotLgt","rain","twoWayDivide","wet","none","no","1","male","0","0","lane","unk","400","no","no","no","6","notImpair","5","TRUE","16_30","auto","30_35","50"
"12912","spring","sun","aftern","offRoad","day","rain","twoWayDivide","wet","lightSignal","no","1","male","0","0","unk","unk","990","no","no","no","0","notImpair","12","FALSE","31_45","auto","55_200","65"
"12914","spring","wkday","nightLate","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","400","no","no","no","0","notImpair","5","FALSE","16_30","auto","40_55","55"
"12916","spring","sat","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","yes","14","male","0","0","lane","unk","990","no","no","no","4","notImpair","8","FALSE","61_75","utility","40_55","35"
"12917","spring","sat","nightLate","offRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","14","male","0","1","shoulder","unk","400","no","no","no","0","notImpair","5","FALSE","16_30","utility","40_55","45"
"12918","wint","wkday","nightEarly","onRoad","darkUnkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","12","notImpair","3","FALSE","46_60","auto","15_20","35"
"12919","wint","wkday","nightEarly","onRoad","darkUnkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","FALSE","46_60","auto","15_20","35"
"12920","spring","sat","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","male","0","0","lane","unk","750","no","no","no","12","tempImpair","3","FALSE","46_60","utility","30_35","40"
"12921","spring","sat","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","male","0","0","lane","unk","750","no","no","no","2","tempImpair","3","FALSE","46_60","utility","30_35","40"
"12922","summ","wkday","nightEarly","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","physSign","unk","1","male","0","0","lane","straight","750","yes","no","yes","2","notImpair","3","TRUE","16_30","auto","30_35","35"
"12923","spring","sun","nightEarly","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","12","tempImpair","3","TRUE","46_60","auto","unk","unk"
"12924","spring","sun","nightEarly","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","2","tempImpair","3","TRUE","46_60","auto","unk","unk"
"12932","summ","fri","aftern","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","4","notImpair","8","FALSE","0_15","auto","unk","30"
"12933","summ","sat","nightEarly","onRoad","darkLgt","clear","nonTraffic","unk","unk","no","11","female","0","1","lane","unk","790","no","no","no","0","notImpair","3","FALSE","16_30","utility","unk","none"
"12935","spring","fri","aftern","onRoad","day","clear","twoWayNoDivide","dry","lightSignal","no","1","female","1","0","crossWalk","straight","720","no","no","no","0","notImpair","3","FALSE","31_45","auto","unk","unk"
"12936","spring","wkday","morn","onRoad","day","clear","twoWayDivide","dry","physSign","no","4","male","0","0","inters","straight","750","yes","no","no","2","notImpair","3","FALSE","46_60","auto","unk","25"
"12938","summ","wkday","nightLate","onRoad","darkLgt","clear","twoWayNoDivide","dry","lightSignal","unk","1","female","1","1","crossWalk","straight","750","yes","no","yes","0","notImpair","3","FALSE","31_45","utility","35_40","40"
"12943","summ","wkday","morn","offRoad","day","clear","nonTraffic","unk","none","yes","9","male","0","1","shoulder","unk","400","no","no","no","0","notImpair","5","FALSE","31_45","auto","unk","none"
"12944","spring","sun","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","inters","straight","750","no","no","no","2","notImpair","3","FALSE","0_15","utility","unk","unk"
"12945","summ","wkday","aftern","onRoad","day","clear","unk","dry","physSign","no","unk","female","0","1","shoulder","unk","990","no","no","no","0","notImpair","5","FALSE","16_30","auto","unk","unk"
"12946","spring","wkday","nightEarly","onRoad","darkNotLgt","cloud","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","400","no","no","no","0","notImpair","5","TRUE","46_60","auto","unk","30"
"12947","spring","sat","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","unk","0","0","lane","unk","750","no","no","no","0","notImpair","99","TRUE","unk","utility","unk","unk"
"12948","summ","sun","nightEarly","offRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","1","female","0","0","unk","unk","990","yes","no","no","0","notImpair","14","TRUE","16_30","lightTruck","unk","30"
"12955","wint","wkday","morn","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","400","yes","no","no","0","notImpair","5","FALSE","unk","auto","unk","40"
"12959","summ","fri","nightLate","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","400","yes","no","no","19","notImpair","5","FALSE","16_30","utility","unk","20"
"12960","spring","fri","morn","onRoad","day","cloud","unk","dry","lightSignal","unk","1","male","0","0","inters","straight","750","yes","no","yes","2","notImpair","3","FALSE","31_45","auto","unk","unk"
"12961","spring","fri","morn","onRoad","day","cloud","unk","dry","lightSignal","unk","1","male","0","0","inters","straight","750","yes","no","yes","3","notImpair","3","FALSE","31_45","auto","unk","unk"
"12962","spring","fri","morn","onRoad","day","cloud","unk","dry","lightSignal","unk","1","male","0","0","inters","straight","750","yes","no","yes","6","notImpair","3","FALSE","31_45","auto","unk","unk"
"12964","spring","wkday","nightLate","onRoad","darkLgt","clear","unk","dry","lightSignal","no","1","male","1","0","crossWalk","straight","750","no","no","no","0","notImpair","3","TRUE","16_30","auto","unk","35"
"12965","summ","wkday","nightEarly","onRoad","day","clear","unk","dry","none","yes","11","female","0","0","lane","unk","990","yes","no","no","0","notImpair","99","FALSE","31_45","utility","unk","15"
"12968","summ","wkday","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","2","notImpair","3","FALSE","16_30","heavyTruck","20_25","35"
"12969","summ","wkday","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","11","notImpair","3","FALSE","16_30","heavyTruck","20_25","35"
"12970","summ","fri","aftern","offRoad","day","clear","twoWayNoDivide","dry","none","no","13","male","0","0","unk","unk","200","no","no","no","0","notImpair","9","FALSE","31_45","auto","10_15","25"
"12971","summ","wkday","morn","offRoad","day","clear","unk","dry","none","no","8","male","0","0","shoulder","unk","990","yes","no","no","0","notImpair","9","FALSE","61_75","vanLight","unk","15"
"12976","summ","wkday","nightLate","offRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","unk","1","male","0","0","shoulder","unk","400","yes","no","no","0","notImpair","5","FALSE","16_30","auto","unk","45"
"12977","summ","wkday","nightLate","onRoad","darkNotLgt","clear","unk","dry","none","no","1","male","0","0","lane","straight","750","no","no","no","2","notImpair","3","FALSE","61_75","vanLight","unk","40"
"12978","wint","fri","morn","onRoad","day","clear","nonTraffic","unk","none","no","10","male","0","1","shoulder","unk","460","no","no","no","0","notImpair","3","FALSE","46_60","auto","unk","none"
"12980","spring","sat","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","400","no","yes","no","0","notImpair","6","TRUE","31_45","auto","unk","30"
"12983","summ","sat","nightLate","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","1","0","crossWalk","straight","740","no","no","no","11","notImpair","3","TRUE","16_30","auto","40_55","45"
"12984","summ","sat","nightLate","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","1","0","crossWalk","straight","740","no","no","no","3","notImpair","3","TRUE","16_30","auto","40_55","45"
"12985","spring","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","none","unk","1","female","0","0","lane","unk","750","yes","no","yes","2","notImpair","3","FALSE","46_60","auto","unk","unk"
"12986","spring","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","none","unk","1","female","0","0","lane","unk","750","yes","no","yes","0","notImpair","3","FALSE","46_60","auto","unk","unk"
"12990","spring","sat","nightEarly","onRoad","darkLgt","cloud","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","400","yes","no","no","0","notImpair","5","FALSE","31_45","vanLight","unk","25"
"12997","spring","sun","morn","onRoad","day","cloud","twoWayDivide","dry","none","yes","1","male","0","0","lane","unk","990","no","no","no","4","notImpair","14","TRUE","46_60","lightTruck","unk","65"
"12998","summ","wkday","nightEarly","onRoad","day","clear","unk","dry","physSign","no","11","female","0","0","inters","left","790","no","no","no","12","notImpair","3","FALSE","31_45","vanLight","unk","unk"
"13001","spring","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","11","notImpair","3","FALSE","0_15","auto","unk","unk"
"13002","spring","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","12","notImpair","3","FALSE","0_15","auto","unk","unk"
"13003","spring","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","2","notImpair","3","FALSE","0_15","auto","unk","unk"
"13006","summ","fri","morn","onRoad","day","clear","unk","dry","lightSignal","no","11","female","1","1","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","75plus","vanLight","0_5","25"
"13010","summ","wkday","nightEarly","onRoad","darkLgt","clear","nonTraffic","unk","none","no","10","male","1","0","lane","unk","790","no","no","no","0","notImpair","3","FALSE","unk","utility","10_15","none"
"13014","spring","wkday","aftern","offRoad","day","clear","unk","dry","none","no","9","female","0","1","shoulder","unk","200","no","no","no","0","notImpair","99","FALSE","61_75","auto","unk","unk"
"13015","spring","fri","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","11","male","9","9","crossWalk","straight","990","no","no","no","0","notImpair","2","FALSE","16_30","auto","unk","unk"
"13016","spring","fri","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","11","male","9","9","crossWalk","straight","990","no","no","no","0","notImpair","2","TRUE","16_30","auto","unk","unk"
"13017","spring","fri","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","11","male","9","1","shoulder","straight","990","no","no","no","0","notImpair","9","FALSE","31_45","auto","unk","unk"
"13018","spring","fri","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","11","male","9","9","crossWalk","straight","990","no","no","no","0","notImpair","2","TRUE","16_30","auto","unk","unk"
"13019","spring","sun","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","10","male","9","0","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","16_30","auto","unk","unk"
"13020","summ","wkday","nightEarly","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","400","no","no","no","0","notImpair","5","FALSE","16_30","lightTruck","30_35","40"
"13021","spring","wkday","aftern","offRoad","day","cloud","twoWayNoDivide","dry","none","no","1","female","0","0","shoulder","unk","990","no","no","no","0","notImpair","9","FALSE","46_60","utility","10_15","25"
"13022","summ","sun","nightLate","onRoad","darkNotLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","1","0","crossWalk","straight","990","no","no","no","2","notImpair","3","FALSE","16_30","auto","unk","30"
"13023","summ","sun","nightLate","onRoad","darkNotLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","1","0","crossWalk","straight","750","no","no","no","2","notImpair","3","TRUE","16_30","auto","unk","30"
"13024","spring","fri","aftern","onRoad","day","clear","unk","dry","none","no","6","male","0","0","lane","straight","740","no","no","yes","12","notImpair","3","FALSE","0_15","auto","unk","unk"
"13025","spring","fri","aftern","onRoad","day","clear","unk","dry","none","no","6","male","0","0","lane","straight","740","no","no","yes","2","notImpair","3","FALSE","0_15","auto","unk","unk"
"13026","spring","fri","aftern","onRoad","day","clear","unk","dry","none","no","6","male","0","0","lane","straight","740","no","no","yes","1","notImpair","3","FALSE","0_15","auto","unk","unk"
"13027","spring","fri","aftern","onRoad","day","clear","unk","dry","none","no","6","male","0","0","lane","straight","740","no","no","yes","0","notImpair","3","FALSE","0_15","auto","unk","unk"
"13028","spring","wkday","morn","onRoad","dawnDusk","rain","unk","wet","physSign","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","0_15","auto","unk","unk"
"13029","spring","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","6","male","0","0","lane","unk","350","no","no","no","4","notImpair","11","TRUE","31_45","auto","unk","unk"
"13030","spring","wkday","nightEarly","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","TRUE","61_75","auto","unk","35"
"13031","spring","wkday","nightLate","onRoad","darkLgt","rain","unk","wet","lightSignal","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","31_45","auto","unk","unk"
"13032","summ","sun","nightLate","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","yes","1","male","0","0","lane","straight","400","no","no","no","0","notImpair","5","FALSE","16_30","auto","30_35","50"
"13033","summ","fri","aftern","onRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","1","lane","unk","750","no","no","no","2","notImpair","3","TRUE","46_60","auto","unk","35"
"13034","spring","wkday","aftern","onRoad","day","clear","unk","dry","none","no","1","female","0","0","lane","unk","750","yes","no","no","2","notImpair","3","FALSE","61_75","auto","unk","unk"
"13035","spring","wkday","aftern","onRoad","day","clear","unk","dry","none","no","1","female","0","0","lane","unk","750","yes","no","no","12","notImpair","3","FALSE","61_75","auto","unk","unk"
"13036","spring","wkday","aftern","onRoad","day","clear","unk","dry","none","no","1","female","0","0","lane","unk","750","yes","no","no","0","notImpair","3","FALSE","61_75","auto","unk","unk"
"13041","spring","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","11","notImpair","8","TRUE","0_15","utility","25_30","35"
"13042","spring","wkday","morn","onRoad","day","cloud","unk","dry","lightSignal","no","11","female","9","0","crossWalk","left","790","yes","no","no","0","notImpair","3","FALSE","31_45","lightTruck","unk","unk"
"13043","spring","wkday","aftern","onRoad","day","clear","twoWayDivide","dry","lightSignal","no","1","male","1","1","crossWalk","straight","750","no","no","no","2","notImpair","3","FALSE","0_15","utility","10_15","40"
"13047","summ","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","unk","1","male","0","0","lane","unk","750","yes","no","yes","2","tempImpair","3","FALSE","46_60","motorcycle","unk","40"
"13048","summ","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","unk","1","male","0","0","lane","unk","750","yes","no","yes","12","tempImpair","3","FALSE","46_60","motorcycle","unk","40"
"13050","spring","sat","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","11","female","1","0","crossWalk","left","790","yes","no","no","0","notImpair","3","FALSE","31_45","auto","unk","unk"
"13052","spring","wkday","morn","onRoad","day","rain","unk","wet","lightSignal","no","11","female","9","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","31_45","utility","unk","unk"
"13054","summ","fri","nightLate","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","310","no","no","no","2","notImpair","8","FALSE","31_45","utility","unk","45"
"13058","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","12","notImpair","3","FALSE","46_60","auto","unk","35"
"13059","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","11","notImpair","3","FALSE","46_60","auto","unk","35"
"13060","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","2","notImpair","3","FALSE","46_60","auto","unk","35"
"13061","summ","wkday","nightEarly","onRoad","day","clear","twoWayNoDivide","dry","none","no","2","male","0","1","lane","unk","740","no","no","yes","1","notImpair","3","FALSE","0_15","vanLight","unk","25"
"13062","spring","wkday","aftern","onRoad","day","cloud","unk","wet","lightSignal","no","11","male","9","0","crossWalk","left","990","no","no","no","0","notImpair","3","FALSE","16_30","auto","unk","unk"
"13063","spring","wkday","aftern","onRoad","day","cloud","unk","wet","lightSignal","no","11","male","9","0","crossWalk","left","990","no","no","no","3","notImpair","3","FALSE","16_30","auto","unk","unk"
"13064","spring","wkday","aftern","onRoad","day","cloud","unk","wet","lightSignal","no","11","male","9","0","crossWalk","left","990","no","no","no","2","notImpair","3","FALSE","16_30","auto","unk","unk"
"13065","spring","wkday","aftern","onRoad","day","cloud","unk","wet","lightSignal","no","11","male","9","0","crossWalk","left","990","no","no","no","12","notImpair","3","FALSE","16_30","auto","unk","unk"
"13066","spring","fri","nightLate","onRoad","darkLgt","clear","unk","dry","none","no","1","male","0","0","inters","straight","400","no","no","no","4","notImpair","16","TRUE","16_30","lightTruck","unk","unk"
"13067","spring","fri","nightLate","onRoad","darkLgt","clear","unk","dry","none","no","1","male","0","0","inters","straight","400","no","no","no","0","notImpair","16","TRUE","16_30","lightTruck","unk","unk"
"13068","summ","wkday","morn","offRoad","day","clear","twoWayNoDivide","dry","none","no","10","male","0","0","shoulder","unk","990","no","no","no","0","notImpair","8","FALSE","16_30","heavyTruck","unk","25"
"13069","summ","wkday","aftern","onRoad","day","clear","twoWayDivide","dry","lightSignal","no","13","female","0","1","crossWalk","unk","200","no","no","no","0","notImpair","3","FALSE","46_60","utility","0_5","35"
"13072","spring","fri","aftern","offRoad","day","clear","unk","dry","lightSignal","no","11","male","9","0","crossWalk","left","790","yes","no","no","0","notImpair","3","FALSE","75plus","bus","unk","unk"
"13075","spring","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","lightSignal","no","11","female","1","1","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","16_30","auto","5_10","25"
